songid,song_title,artist_name,popularity,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,category
3u9fHuAtjMY1RW2mZfO4Cf,Gangstas Paradise (feat. L.V.),Coolio,76,0.641,0.63,8,-6.393,0.0521,0.0372,0.0,0.4,0.417,79.955,4,Party
2vmhozqhGXyT8dNErhFhH6,Freaks - Radio Edit,Timmy Trumpet,49,0.883,0.972,4,-0.828,0.136,0.0175,0.321,0.221,0.766,128.134,4,Party
74jMwg2zsFMICzW3Wems6h,"Bump, Bump, Bump",B2K,63,0.833,0.681,1,-6.028,0.215,0.0956,0.0,0.0414,0.883,95.48,4,Party
5TmniyS4q2cABzJTiGH8uP,Unusual,RAC,64,0.786,0.55,9,-5.552,0.0538,0.161,0.00028,0.137,0.617,100.003,4,Party
63yesoRJgXT5QALryYFV0X,Boy,ODESZA,70,0.515,0.686,0,-6.258,0.0929,0.00324,0.505,0.0647,0.128,140.013,4,Party
6CBs1NjmKXPjt9kAAziRhG,Dark River,Sebastian Ingrosso,61,0.782,0.742,11,-4.523,0.0308,0.0305,0.000268,0.236,0.674,126.035,4,Party
7zgqtptZvhf8GEmdsM2vp2,...Ready For It?,Taylor Swift,88,0.615,0.779,2,-6.454,0.135,0.0665,0.0,0.155,0.453,160.0,4,Party
6F35s1d7QRKjbjBbpccVQp,No Le Hablen de Amor (Remix),CD9,77,0.775,0.821,0,-4.397,0.059,0.134,0.0,0.307,0.572,94.01,4,Party
6VcVJ7YddkP6elt9Ym8c50,House Work,Jax Jones,61,0.765,0.943,0,-5.359,0.0631,0.22,0.0995,0.0472,0.693,123.96,4,Party
0qOnSQQF0yzuPWsXrQ9paz,Stereo Hearts (feat. Adam Levine) - feat. Adam Levine,Gym Class Heroes,76,0.646,0.795,9,-3.293,0.0976,0.0319,0.0,0.267,0.796,89.99,4,Party
4W9KBjqf2lyUF6MdX0vsJm,Get Up (Rattle) - Vocal Edit,Bingo Players,56,0.801,0.985,7,-2.69,0.0645,0.0205,7e-06,0.296,0.722,127.99,4,Party
6b3b7lILUJqXcp6w9wNQSm,Cheap Thrills,Sia,73,0.592,0.8,6,-4.931,0.215,0.0561,2e-06,0.0775,0.736,89.972,4,Party
6ldrrA9dkZjIrX4wUOXTz2,Viento,Gianluca Vacchi,71,0.659,0.971,3,-3.818,0.0527,0.0037,0.0129,0.0926,0.343,126.014,4,Party
6rPO02ozF3bM7NnOV4h6s2,Despacito - Remix,Luis Fonsi,89,0.63,0.815,2,-4.265,0.152,0.222,0.0,0.091,0.814,88.357,4,Party
3XVozq1aeqsJwpXrEZrDJ9,Ice Ice Baby,Vanilla Ice,70,0.978,0.787,2,-2.79,0.0394,0.0023,5e-06,0.102,0.593,116.006,4,Party
2NF8A7C6tICScdRaZ0BrEe,Katchi (Ofenbach vs. Nick Waterhouse),Ofenbach,77,0.837,0.793,11,-5.048,0.0567,0.0261,9e-05,0.0743,0.872,124.988,4,Party
6JxPVn5PkmdyYKK382vFbY,Bubble It [feat. Mr Shammi] - Original Version,LuuX,38,0.819,0.853,4,-4.273,0.0737,0.0268,1e-06,0.113,0.601,130.013,4,Party
0iGckQFyv6svOfAbAY9aWJ,Hot N Cold,Katy Perry,64,0.706,0.841,7,-3.956,0.0418,7.9e-05,0.0,0.0688,0.876,132.032,4,Party
0le79px2kIBXQDxUe8ZUGP,Poker Face,Lady Gaga,63,0.851,0.806,4,-4.618,0.0788,0.12,1e-06,0.122,0.769,119.002,4,Party
7qs2GAglLWfxEfmO8u2u0A,High Without Your Love,Loote,69,0.867,0.487,5,-5.872,0.0777,0.101,0.0,0.148,0.777,101.959,4,Party
0ADG9OgdVTL7fgREP75BrZ,Aint My Fault,Zara Larsson,78,0.576,0.782,6,-4.825,0.0296,0.00778,0.0,0.285,0.353,141.153,4,Party
6ZyNjT2hYvfV5PuW84dp1E,1 Thing,Amerie,63,0.636,0.946,10,-4.683,0.332,0.115,3.7e-05,0.0416,0.898,125.085,5,Party
57p8CBvPOxrvyCbn6ttl5r,Would You Ever,Skrillex,90,0.653,0.91,10,-3.36,0.0566,0.0079,0.0,0.318,0.0861,126.047,4,Party
3DKtiWVAcWFOxIPyBlXxJt,Knock Knock,TWICE,48,0.678,0.966,9,-2.613,0.135,0.0308,0.0,0.0613,0.489,129.977,4,Party
6ubNZ5edKBKH3MQKatUY3S,4Ever (feat. Fabolous),Lil Mo,57,0.683,0.657,6,-10.668,0.099,0.0279,4.5e-05,0.367,0.763,99.059,4,Party
1XRTXNP8eLpWXfso8Q4dC5,Talk About It,Mike Perry,77,0.678,0.594,2,-5.673,0.0319,0.0543,0.0,0.182,0.513,123.975,4,Party
1wjzFQodRWrPcQ0AnYnvQ9,I Like Me Better,Lauv,96,0.752,0.505,9,-7.621,0.253,0.535,3e-06,0.104,0.407,91.97,4,Party
7pn7YQ35mDlBjHG3cTDnX7,Showstopper,Splash 21,55,0.765,0.499,5,-14.197,0.0389,0.0204,0.818,0.0916,0.0929,118.014,4,Party
7LEydI5NfjY6mZfKwYIptZ,Down,Fifth Harmony,79,0.53,0.512,8,-7.094,0.133,0.0162,7e-05,0.128,0.432,196.121,4,Party
5TysCiZtv1HnSWcTcUFusI,Suena El Dembow,Joey Montana,85,0.688,0.859,0,-4.447,0.0609,0.186,0.0,0.121,0.707,92.042,4,Party
6nLiGGHvvRoOucPIr1lbgL,Follow You - Tep No Edit,Jamie Brown,62,0.605,0.565,0,-5.817,0.297,0.783,0.0,0.328,0.293,105.035,4,Party
1vvNmPOiUuyCbgWmtc6yfm,My Way,Calvin Harris,83,0.819,0.913,4,-3.059,0.0427,0.0935,3.7e-05,0.161,0.523,119.989,4,Party
2habSXqcJGExM6JJyskY7O,Malibu,Miley Cyrus,88,0.565,0.782,8,-6.413,0.0506,0.0577,4.2e-05,0.0757,0.392,140.004,4,Party
5RzFJd6W40SDTyZkX6xx45,I Know You Want Me (Calle Ocho),Pitbull,69,0.82,0.731,9,-6.02,0.159,0.0133,1.9e-05,0.131,0.805,127.076,4,Party
5knuzwU65gJK7IF5yJsuaW,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,88,0.72,0.763,9,-4.068,0.0523,0.406,0.0,0.18,0.748,101.965,4,Party
0atfY1ew83Ql9nNnJiD2t5,Bonita,J Balvin,87,0.782,0.864,5,-1.749,0.0402,0.0116,0.00268,0.292,0.874,96.049,4,Party
0jFHMDRXxKaREor3hBEEST,Gashina,SUNMI,75,0.722,0.833,6,-3.915,0.094,0.0556,0.0,0.195,0.53,93.941,4,Party
0fH86zQcE2CmATQju6WpXv,Are You Sure? (feat. Ty Dolla $ign),Kris Kross Amsterdam,67,0.685,0.819,1,-3.748,0.0494,0.0918,7e-06,0.0934,0.624,104.978,4,Party
2C7ypcfp9B4bCwlQZEVpvu,Signal,TWICE,48,0.607,0.78,0,-2.511,0.353,0.183,0.0,0.184,0.566,207.86,4,Party
6tF92PMv01Ug9Dh8Rmy6nH,New Rules,Dua Lipa,84,0.756,0.682,9,-6.577,0.0753,0.00274,9e-06,0.147,0.589,116.008,4,Party
6xEWhl7uGpNdLRDLenjphL,Know No Better - Bad Bunny Remix,Major Lazer,71,0.794,0.815,7,-3.968,0.0896,0.26,1.2e-05,0.113,0.58,118.951,4,Party
1OPLF48hCfqeEjlFP3e8xX,Time of Our Lives,Chawki,47,0.559,0.878,11,-5.724,0.0456,0.054,0.0,0.0936,0.608,128.033,4,Party
5p6eKTYwFYitUS617IMtyd,The Shine,ayokay,73,0.679,0.553,8,-6.074,0.0493,0.266,0.0,0.0841,0.58,99.983,4,Party
2fQrGHiQOvpL9UgPvtYy6G,Bank Account,21 Savage,92,0.884,0.346,8,-8.228,0.351,0.0151,7e-06,0.0871,0.376,75.016,4,Party
1AguHaKOuggrVTebp7cZEI,Stereo Love - Radio Edit,Edward Maya,62,0.799,0.783,1,-3.896,0.0322,0.0346,0.0186,0.0757,0.58,127.041,4,Party
2bPAXt6JTN8kN8qeUkPwIa,Hot Girls,Dony,1,0.907,0.803,0,-4.009,0.0428,0.0569,0.0272,0.188,0.769,126.984,4,Party
6ltPEsP4edATzvinHOzvk2,Still D.R.E.,Dr. Dre,78,0.814,0.779,11,-3.271,0.235,0.175,0.000671,0.0605,0.53,93.43,4,Party
13uW9hmN28qYQqoPykMB5d,SummerThing!,Afrojack,61,0.712,0.77,0,-5.443,0.0745,0.0572,0.0,0.288,0.753,130.034,4,Party
7jZHUhAmW5oq1cq6s8IxmK,Sun Models (feat. Madelyn Grant),ODESZA,75,0.683,0.481,8,-9.174,0.075,0.191,0.736,0.0907,0.474,120.001,4,Party
5ReRX3klPvCNYtm6Bd1C1K,So What,P!nk,56,0.531,0.858,11,-2.996,0.0431,9.8e-05,5e-06,0.378,0.406,126.022,4,Party
6KSo1lI5GUtlvksaDWM7ZO,Missing You,Boston Bun,65,0.675,0.811,0,-6.966,0.0629,0.00301,0.0413,0.126,0.261,126.023,4,Party
122vZqxDr7xtRuNhZZPUda,All I Know,EDX,67,0.718,0.944,1,-5.041,0.0386,0.00518,0.477,0.114,0.328,125.004,4,Party
7hCNBVRhHzcsRAv0TQnOzq,Runaway Baby,Bruno Mars,66,0.656,0.767,11,-3.038,0.0396,0.25,0.0,0.114,0.873,163.834,4,Party
0JoaFxLgrqbWutREzcZBzS,One Dance,Drake,26,0.771,0.629,1,-5.79,0.0511,0.00802,0.00252,0.356,0.355,103.918,4,Party
7FoUzKTSQp25oe32pY9z5p,Be My Lover,La Bouche,58,0.669,0.941,1,-5.765,0.0313,0.00129,4e-06,0.886,0.835,134.809,4,Party
4ocmZDCb43B5WRYMKZSxhM,Báilame - Remix,Nacho,82,0.652,0.862,6,-4.234,0.102,0.238,3e-06,0.0718,0.711,191.885,4,Party
671YHAmMvVCc6MfL2C3pov,Dont Be so Shy - Filatov & Karas Remix,Imany,21,0.737,0.954,8,-2.936,0.05,0.034,0.0103,0.412,0.909,119.979,4,Party
0NXXMUMM2s7NC1BZp0dWSg,I Want to Make Out at the Gay Club,NVDES,37,0.72,0.717,9,-4.471,0.426,0.0528,0.014,0.0903,0.641,125.076,4,Party
2nCEN5q18oVaSpEdPdnRod,Theres Nothing Holdin Me Back - NOTD Remix,Shawn Mendes,72,0.718,0.684,11,-4.593,0.0532,0.0676,0.0,0.0834,0.744,121.976,4,Party
3grxgV6Ot8KqtysApjYLs1,Sorry - Latino Remix,Justin Bieber,66,0.667,0.755,0,-3.773,0.0431,0.162,0.0,0.306,0.5,99.994,4,Party
63Qco1ncI5U4qEUnxL1DsH,Living,Bakermat,73,0.762,0.821,0,-4.087,0.0453,0.0605,0.00341,0.141,0.851,121.98,4,Party
6C7RJEIUDqKkJRZVWdkfkH,Stronger,Kanye West,78,0.625,0.726,10,-7.731,0.155,0.00728,0.0,0.318,0.479,103.98,4,Party
7tx0NDsCViutjOyd1c4A28,Not Alone,Otto Knows,62,0.68,0.721,7,-6.21,0.0355,0.00538,0.000216,0.0679,0.269,122.0,4,Party
0JHwHqPlca9zCnGnQenAEW,Candy Rain - Heavy D & TrakMasterz Mix,Soul For Real,57,0.786,0.591,0,-7.71,0.0501,0.0132,9e-06,0.147,0.708,93.866,4,Party
2bxpYJZU1L7Pah6tnC4QCv,Lost It,Virtual Riot,30,0.591,0.779,8,-5.767,0.381,0.0941,5.1e-05,0.113,0.37,150.021,4,Party
3mnVgyzn5HC7Sqkn3B5zHs,I Wanna Be Where You Are,Michael Jackson,53,0.606,0.858,4,-8.439,0.0649,0.54,0.00471,0.122,0.65,103.781,4,Party
4etE2X6t7GmyiuYLIdI8H5,Redneck Yacht Club,Craig Morgan,62,0.49,0.817,8,-5.405,0.0355,0.455,0.0,0.0885,0.805,168.115,4,Party
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,86,0.731,0.469,5,-7.226,0.0326,0.463,1e-06,0.103,0.618,98.963,4,Party
3aImJnJlAgcE7bJ1NxthGt,Trick Me,Kelis,63,0.97,0.72,1,-3.347,0.149,0.0369,0.000389,0.326,0.962,107.17,4,Party
6zsk6uF3MxfIeHPlubKBvR,Get Ur Freak On,Missy Elliott,72,0.797,0.75,0,-9.369,0.247,0.533,0.108,0.095,0.766,177.87,4,Party
693iqPOQvhI7PobtR8CC8v,Bonita,J Balvin,90,0.782,0.868,5,-1.715,0.04,0.0106,0.00252,0.29,0.876,96.042,4,Party
1KqvRRQd3lfM0pAlkGPrgD,Shape of You (Major Lazer Remix) [feat. Nyla & Kranium],Ed Sheeran,74,0.682,0.812,1,-2.691,0.118,0.00574,0.0,0.0553,0.347,104.891,4,Party
53Dj5PCDhb22qWqmre3YQs,Aw Naw,Chris Young,65,0.652,0.859,2,-3.746,0.0358,0.0639,0.0,0.0777,0.487,109.971,4,Party
6fgbQt13JlpN59PytgTMsA,Snow (Hey Oh),Red Hot Chili Peppers,69,0.427,0.9,11,-3.674,0.0499,0.116,1.7e-05,0.119,0.591,104.655,4,Party
27SdWb2rFzO6GWiYDBTD9j,Cheap Thrills,Sia,81,0.628,0.698,6,-5.608,0.105,0.0472,0.00143,0.0907,0.73,89.976,4,Party
3slBHvoQcO8HjscbP2QKk5,More Than You Know,Axwell /\ Ingrosso,84,0.641,0.731,5,-4.96,0.0339,0.0306,0.0,0.258,0.505,123.048,4,Party
4XjQtmvtRcm5U4UQj0sMs1,Chapstick,Jacob Sartorius,60,0.762,0.505,8,-9.248,0.0491,0.109,0.0,0.0563,0.438,115.932,4,Party
2hgzdQdnfWwtdpZbhZlV72,Aint Your Mama,Jennifer Lopez,77,0.757,0.678,8,-5.529,0.233,0.0472,9e-06,0.0654,0.815,120.075,4,Party
1yNyoWWWikbLhwIGWjZuDW,All Night,The Vamps,54,0.563,0.775,8,-6.433,0.0366,0.00251,0.0,0.326,0.438,144.945,4,Party
3slazms3TpwswQBlwZ20hb,Me Descontrola,Alexis & Fido,75,0.858,0.751,10,-5.221,0.0808,0.177,0.0,0.14,0.698,92.062,4,Party
1mffZcVGwEqf9Xbdww0kCD,Beer Can in a Truck Bed,Old Dominion,55,0.66,0.875,1,-5.792,0.0488,0.034,0.0,0.233,0.772,92.003,4,Party
1sXUWdKx03aP9Gmzft58rt,Issues,Julia Michaels,83,0.683,0.427,8,-6.827,0.0777,0.368,0.0,0.0604,0.431,113.634,4,Party
6ifRtNwL2q22l3QFzVIY08,All About Paper,AC Slater,51,0.794,0.914,11,-5.963,0.0511,0.0256,0.0622,0.0502,0.743,133.015,4,Party
6jIpuClSFwyBoGTwwpkKU5,CHEER UP,TWICE,45,0.552,0.89,6,-1.425,0.115,0.136,0.0,0.111,0.481,172.97,4,Party
2V65y3PX4DkRhy1djlxd9p,Dont You Worry Child (Radio Edit) [feat. John Martin],Swedish House Mafia,77,0.612,0.84,11,-3.145,0.0509,0.112,0.0,0.116,0.441,129.042,4,Party
0eqH0ALoDQevq59YcQ53KE,Hollaback Girl,Gwen Stefani,72,0.926,0.916,10,-2.221,0.0929,0.35,6e-06,0.0234,0.903,110.007,4,Party
2gFvRmQiWg9fN9i74Q0aiw,24K Magic,Bruno Mars,75,0.818,0.803,1,-4.282,0.0797,0.034,0.0,0.153,0.618,106.97,4,Party
0m2orA1i5lLZUOt9XLwSd0,He Like That,Fifth Harmony,83,0.592,0.681,0,-5.597,0.141,0.362,0.0,0.142,0.481,147.016,4,Party
66T2yWwsCZ2hv5psVXow0J,Baddest Girl in Town,Pitbull,7,0.81,0.858,0,-3.539,0.136,0.0636,0.0,0.349,0.7,107.918,4,Party
3cfOd4CMv2snFaKAnMdnvK,All Star,Smash Mouth,76,0.731,0.861,11,-5.881,0.0323,0.0319,0.0,0.0829,0.775,104.034,4,Party
20DcrlNK0NcRknbX4wcEO4,Luchini AKA This Is It,Camp Lo,54,0.721,0.949,6,-5.685,0.278,0.0495,0.0,0.327,0.834,83.028,4,Party
5muMV3XjkURQMdJcrXRDjY,Hunter - NGHTMRE & Rickyxsan Remix,Galantis,46,0.647,0.912,4,-3.458,0.0516,0.00255,0.00847,0.264,0.171,110.025,4,Party
70lnL3QaSOIIyMa2X9aVRL,Perro Fiel,Shakira,85,0.75,0.76,1,-4.836,0.198,0.187,0.0,0.0548,0.896,183.817,4,Party
5wjH7WOIhHu2q8OtQEkrTA,Besándote (feat. Anne-Marie) - Remix,Piso 21,68,0.736,0.779,7,-4.717,0.04,0.0906,2e-06,0.158,0.654,94.974,4,Party
5SE57ljOIUJ1ybL9U6CuBH,DNA,BTS,92,0.598,0.775,1,-4.035,0.0545,0.022,0.0,0.0677,0.687,129.819,4,Party
0KKkJNfGyhkQ5aFogxQAPU,Thats What I Like,Bruno Mars,91,0.853,0.56,1,-4.961,0.0406,0.013,0.0,0.0944,0.86,134.066,4,Party
6YZdkObH88npeKrrkb8Ggf,DUELE EL CORAZON,Enrique Iglesias,80,0.724,0.904,8,-3.354,0.0966,0.0786,0.0,0.226,0.851,90.999,4,Party
4KTtYhxFtFL7mBwnjkKfLm,Glamorous,Fergie,68,0.81,0.748,0,-6.464,0.211,0.32,0.0,0.0951,0.659,130.983,4,Party
209gZgcfLq2aUuu51vOWBl,Hey DJ,CNCO,90,0.792,0.819,5,-5.418,0.0867,0.0309,0.0,0.389,0.45,89.98,4,Party
7di4QTqNCZjX4JUFKhWQsr,Overpowered,Róisín Murphy,49,0.736,0.827,3,-6.273,0.0344,0.091,0.00509,0.315,0.883,117.024,4,Party
1UnEj1Xn1um7EtICzThjUU,Mala Mujer - Remix,C. Tangana,74,0.808,0.746,7,-4.663,0.131,0.329,2e-06,0.0747,0.596,100.987,4,Party
0AzqLBEmqqc7LpGbC2wLG9,I Try To Talk To You,Hercules & Love Affair,46,0.674,0.685,1,-9.16,0.0334,0.0182,0.108,0.16,0.653,120.01,4,Party
6jL1SnyXcXiKOmw4M2RnmT,Around The Way Girl,LL Cool J,58,0.614,0.445,1,-17.091,0.424,0.00268,0.0194,0.335,0.623,202.191,4,Party
4XymYQMoYQM7tvquz1ep9h,Cool,Alesso,48,0.532,0.847,6,-2.408,0.0312,0.0277,0.0,0.451,0.492,128.01,4,Party
1TT6cxGfrwFZP2Q864GfeJ,Good For You - Phantoms Remix,Selena Gomez,40,0.747,0.873,1,-5.448,0.0615,0.0193,0.365,0.0924,0.526,119.011,4,Party
7yHEDfrJNd0zWOfXwydNH0,Into You,Ariana Grande,80,0.636,0.727,9,-5.852,0.106,0.0161,1e-06,0.151,0.364,107.988,4,Party
5WQ1hIc5d2EVbRQ8qsj8Uh,Hey Ya! - Radio Mix / Club Mix,OutKast,75,0.719,0.967,0,-2.435,0.0552,0.0588,0.000249,0.206,0.963,79.505,4,Party
3LmvfNUQtglbTrydsdIqFU,We Belong Together,Mariah Carey,72,0.838,0.469,0,-7.992,0.0835,0.0358,0.0,0.0928,0.77,139.975,4,Party
6BTRL8Lw4GHvnOZn18U1dl,Uno Más,N.O.R.E.,69,0.882,0.729,4,-5.094,0.23,0.339,0.000994,0.301,0.477,100.006,4,Party
1soT51u3MEHPzdM4z0M8sZ,Symmetry,Digital 21 & Stefan Olsdal,33,0.603,0.862,4,-7.042,0.0951,0.0472,0.89,0.189,0.545,125.032,4,Party
3yMVUGqVK5iTTkA8kGChH2,Crushin It,Brad Paisley,62,0.595,0.823,2,-5.864,0.0483,0.0385,1e-06,0.0984,0.739,108.99,4,Party
1UZOjK1BwmwWU14Erba9CZ,Malibu,Miley Cyrus,74,0.573,0.781,8,-6.406,0.0555,0.0767,2.6e-05,0.0813,0.343,139.934,4,Party
6BIcjFZIVDZxNAcofRFPx4,So Gone,Monica,68,0.618,0.552,8,-6.863,0.0981,0.176,0.0,0.252,0.597,81.975,4,Party
7iNIg7XDEaYECfWD5dJ9Va,Friends (with BloodPop®),Justin Bieber,89,0.744,0.752,8,-5.316,0.0368,0.00398,0.0,0.307,0.624,104.99,4,Party
1DZ9n7K1LZW8bWBZqGJUfN,Cant Feel My Face - Martin Garrix Remix,The Weeknd,63,0.607,0.707,9,-5.509,0.106,0.00842,1.7e-05,0.348,0.12,128.014,4,Party
7A0kyzZwkyztNsNeEsTiPX,Let Me Love You - Don Diablo Remix,DJ Snake,57,0.681,0.856,0,-3.158,0.0782,0.0113,0.000319,0.111,0.284,125.962,4,Party
522eZy6MJQKxwLyXZ4I6jA,It Was A Good Day,Ice Cube,14,0.809,0.648,5,-7.428,0.106,0.369,9e-06,0.229,0.744,82.299,4,Party
4g6AXLnnxNDp1D7VWRZXRs,Dancing On My Own,Robyn,54,0.687,0.865,6,-4.663,0.0349,0.0743,0.225,0.0966,0.251,117.015,4,Party
0biQw3X8RatfWe4IBY8F0Z,On My Mind - Deepend Remix,Disciples,54,0.701,0.833,0,-6.586,0.05,0.00418,0.000133,0.346,0.206,122.034,4,Party
5S5gGOsUarzRXKoaSstwba,Me Like Yuh,Jay Park,66,0.715,0.831,2,-6.161,0.0729,0.223,4e-06,0.132,0.798,100.006,4,Party
2Wsh0pVAdpJ4vk9MuX4BQg,Prisoner Of Love,Jessica 6,26,0.75,0.831,2,-4.613,0.0497,0.155,0.00849,0.0432,0.926,124.994,4,Party
3gFGqm3n4eyFCHdlUip7xb,Feel the Rush,EDX,67,0.866,0.621,1,-3.54,0.0751,0.0284,0.0363,0.154,0.713,123.986,4,Party
5hchPe05atCRhAYTNJfxER,Doo Wop (That Thing),Various Artists,55,0.796,0.539,9,-9.535,0.0699,0.00762,0.0,0.266,0.626,99.913,4,Party
3ydfhgIZIc2j39NLIhpJpq,F**k You,CeeLo Green,66,0.693,0.879,0,-3.988,0.0578,0.193,0.0,0.124,0.751,127.457,4,Party
1v07K6OsaUuhyqf9Z2KBOk,Waiting,Oliver Heldens,65,0.603,0.931,8,-3.967,0.0722,0.00594,0.141,0.257,0.524,125.021,4,Party
1m69ELEgE6k5ZWsap40ozt,Se Preparó,Ozuna,89,0.739,0.821,1,-4.233,0.0852,0.222,1e-05,0.311,0.687,171.077,4,Party
08njkW4ml00OXR3LvTYSzV,Lonely Street,Snavs,57,0.473,0.719,6,-6.735,0.0511,0.0017,0.353,0.271,0.0562,81.013,4,Party
2irCiCNN2kheis3bdovtQO,Pass This On,The Knife,44,0.745,0.839,7,-5.895,0.0303,0.0268,0.000538,0.075,0.678,129.979,4,Party
0a3KWFyJEaOBOGKjTGOoN8,Nights On Fire,David Nail,18,0.539,0.779,4,-4.139,0.0432,0.247,3e-06,0.386,0.729,164.029,4,Party
7nKBxz47S9SD79N086fuhn,SUBEME LA RADIO,Enrique Iglesias,87,0.684,0.823,9,-3.297,0.0773,0.0744,0.0,0.111,0.645,91.048,4,Party
3oSYwASkN2eAt0uGYanNP2,Good Times (feat. Triciq),DJ Who,57,0.656,0.839,9,-4.916,0.0604,0.119,2.8e-05,0.0949,0.207,119.877,4,Party
7iL6o9tox1zgHpKUfh9vuC,In Da Club,50 Cent,76,0.899,0.713,6,-2.752,0.366,0.255,0.0,0.0708,0.793,90.051,4,Party
2RqZFOLOnzVmHUX7ZMcaES,Let It Go,Keyshia Cole,67,0.812,0.721,6,-5.084,0.206,0.194,0.0,0.248,0.769,94.939,4,Party
3FS2e59gXFXrcg7sN2mL5z,Shots & Squats,Vigiland,69,0.818,0.819,1,-5.052,0.116,0.00824,0.000392,0.225,0.276,128.02,4,Party
4Euiu7hTYyVgaZdKuF99PO,SWERLK,MNDR,48,0.693,0.914,1,-5.01,0.058,0.052,9.8e-05,0.219,0.884,122.011,4,Party
1q0Qj0PW7qsfaEvZE0wWsV,Hold Me Tight,TWICE,40,0.712,0.955,7,-1.562,0.113,0.289,1.1e-05,0.47,0.721,99.034,4,Party
154Ada4WZXskIMnsKiy26u,Lets Have A Kiki,Scissor Sisters,47,0.793,0.846,0,-6.593,0.0788,0.118,0.000796,0.112,0.877,123.985,4,Party
0Zbbxnx4SGGHoIow4PpISP,Stargazing,Kygo,91,0.677,0.497,5,-5.763,0.0809,0.152,0.0,0.0911,0.419,99.137,4,Party
4Xd9JMASteqqD699X9Gv9J,Más De Lo Que Sabes (More Than You Know),Axwell /\ Ingrosso,54,0.672,0.733,1,-4.184,0.0408,0.0484,0.0,0.272,0.664,123.087,4,Party
5thts3213xwSroRd11fv5A,People Everyday - Metamorphosis Mix,Arrested Development,59,0.844,0.609,10,-10.675,0.217,0.0074,0.0,0.563,0.724,91.117,4,Party
0lYBSQXN6rCTvUZvg9S0lU,Let Me Love You,DJ Snake,79,0.652,0.713,8,-5.311,0.0368,0.0771,1e-05,0.144,0.147,100.023,4,Party
2Ae5awwKvQpTBKQHr1TYCg,Dynamite (feat. Pretty Sister),Nause,71,0.811,0.801,9,-6.0,0.0802,0.0548,2.1e-05,0.0742,0.723,105.055,4,Party
1YcA3OaZh6Imx9NsnMqgGv,Never Let You Go,Farruko,55,0.6,0.944,9,-3.197,0.0514,0.0498,0.0,0.121,0.702,98.033,4,Party
2UGoqqdJAcOUSvTxMZKON2,PARTY (FOLLOW ME) (Feat. WooSeok Of PENTAGON),Hyuna,60,0.817,0.932,5,-2.96,0.134,0.0548,9.6e-05,0.318,0.569,98.002,4,Party
1fiwHsiitsbudIjFgmzrM4,Sígueme Bailando,Juan Magán,74,0.745,0.886,4,-4.684,0.0491,0.043,1.3e-05,0.282,0.719,94.97,4,Party
0Nf15hO9NbLGbvv8S2TtAb,À cause des garçons - Tepr Remix,Yelle,31,0.731,0.546,7,-11.408,0.139,7.3e-05,0.835,0.0583,0.929,127.998,4,Party
17eu2pSgSUpIG1GFWBnODv,Kill V. Maim,Grimes,62,0.578,0.947,11,-2.431,0.036,0.00744,0.0816,0.105,0.452,134.034,4,Party
6BaCraQ9xeLYg4Sb9TBT2X,Feels,Calvin Harris,89,0.893,0.745,11,-3.105,0.0571,0.0642,0.0,0.0943,0.874,101.018,4,Party
1vD4DN56ued7pQklJBDesw,American Ride,Toby Keith,60,0.52,0.907,9,-2.694,0.0649,0.0897,0.0,0.306,0.797,174.083,4,Party
6fQcqEcXfnY0L6VwS0c3gT,Cheerleader (Felix Jaehn Remix) - Radio Edit,OMI,69,0.827,0.576,4,-7.774,0.0372,0.184,0.029,0.0656,0.41,118.04,4,Party
5JAV6zTeezAuQRyGP9nRWd,Ill Be There,King Henry,59,0.519,0.536,11,-6.471,0.0806,0.241,0.00011,0.114,0.297,124.042,4,Party
1jJci4qxiYcOHhQR247rEU,Kids,MGMT,77,0.451,0.931,9,-3.871,0.0719,0.00076,0.0049,0.361,0.182,122.961,4,Party
5EzitieoPnjyKHAq0gfRMa,Ko Ko Bop,EXO,77,0.749,0.85,0,-4.346,0.0468,0.0319,4.8e-05,0.0678,0.672,145.983,4,Party
6A7RZjXBt63lNnlM2AEWM5,Illusion - Original Mix,Javier Penna,59,0.827,0.707,7,-4.598,0.0897,0.0633,0.898,0.0874,0.713,119.992,4,Party
0ofbQMrRDsUaVKq2mGLEAb,Havana,Camila Cabello,100,0.768,0.517,7,-4.323,0.0312,0.186,3.8e-05,0.104,0.408,104.992,4,Party
2cnKEkpVUSV4wnjQiTWfH6,Escápate Conmigo,Wisin,93,0.747,0.864,8,-3.181,0.0599,0.0245,4.5e-05,0.0853,0.746,92.028,4,Party
2PuHj0tUOKud6fVKTZUXRO,Not Going Home,DVBBS,31,0.749,0.747,6,-6.457,0.121,0.0938,1.2e-05,0.256,0.46,109.063,4,Party
56Eok5E792Om3ZhqRS4qcv,Trouble - Sander Kleinenberg Remix,Halsey,43,0.727,0.833,4,-5.13,0.0443,0.119,1.8e-05,0.0315,0.556,122.987,4,Party
451LbKieOS7W3VMA1OaJKw,Marry The Night - Zedd Remix,Lady Gaga,41,0.643,0.806,5,-5.981,0.0992,0.00462,0.00611,0.375,0.33,131.022,4,Party
